"id","name","tag_id","periodo","descripcion","marca","ean","codigo_ref_proveedor","proveedor","trazabilidad_levantamiento","actor_relevante","origen","eye","raee","pilas","neumaticos","baterias","aceite_y_lubrcante","textil","stage_id"
"__export__.x_productos_74388_78956fef","20423203","P2021,P2022","2021,2022","INFLABLE COCODRILO","BESTWAY","2200204232032","20423203-                ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74389_a0515e71","20423204","P2021","2021","TUMBONA FRUTAS DE VERANO","BESTWAY","2200204232049","43159.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74390_f9ff1fbf","20423205","P2021,P2022,P2023","2021,2022,2023","COLCHÓN DE AIRE ACABADO MATE","BESTWAY","2200204232056","20423205-                ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74391_b53e56fc","20423206","P2021,P2022,P2023","2021,2022,2023","COLCHONETA INFLABLE ARCOIRIS","BESTWAY","2200204232063","20423206                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74392_b6535e6e","20423207","P2021,P2022,P2023","2021,2022,2023","PISCINA PARA NIÑOS REDONDA DE 2 ANILLOS","BESTWAY","2200204232070","51061.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74393_1dc52b2d","20423208","P2021,P2022,P2023","2021,2022,2023","PISCINA INFANTIL CON ACCESORIOS","BESTWAY","2200204232087","20423208                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74394_2ab1b277","20423209","P2021,P2022,P2023","2021,2022,2023","100 PELOTAS DE JUEGO SPLASH & PLAY","BESTWAY","2200204232094","20423209                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74395_1c8046f5","20423210","P2021","2021","PISCINA DE JUEGOS AMIGOS DE LA JUNGLA ","BESTWAY","2200204232100","52179.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74396_b63ff4f5","20423211","P2021,P2023","2021,2023","TOBOGÁN INDIVIDUAL","BESTWAY","2200204232117","52260.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74397_a714a9a4","20423212","P2021,P2022,P2023","2021,2022,2023","TOBOGÁN DOBLE","BESTWAY","2200204232124","52264.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74398_5af74815","20423213","P2021","2021","LAY-Z-SPA MIAMI AIRJET","BESTWAY","2200204232131","54123                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74399_52065c12","20423214","P2021,P2022,P2023","2021,2022,2023","PISCINA ESTRUCTURAL STEEL PRO 300x201x66CMS","BESTWAY","2200204232148","56404                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74400_ebd07212","20423215","P2021,P2022,P2023","2021,2022,2023","PISCINA ESTRUCTURAL STEEL PRO 305x76CM POOLSET","BESTWAY","2200204232155","56679                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74401_0979ece5","20423216","P2021,P2022","2021,2022","PISCINA ESTRUCTURAL FASTSET 244x66CM POOL?","BESTWAY","2200204232162","57265                    ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74402_d56ff4bd","20423217","P2021,P2022,P2023","2021,2022,2023","KONDOR 1000","BESTWAY","2200204232179","61099.                   ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74403_507a1efc","20423218","P2021,P2022,P2023","2021,2022,2023","INFLADOR BASICO DE PIE","BESTWAY","2200204232186","20423218                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74404_2863d824","20423219","P2021","2021","INFLADOR CON CONECTOR AUTOMATICO ","BESTWAY","2200204232193","20423219                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","True","","","","","","Completado"
"__export__.x_productos_74405_e3d71898","20423220","P2021,P2022,P2023","2021,2022,2023","CAMA DE AIRE AEROLUXE TWIN JR.","BESTWAY","2200204232209","20423220                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74406_1b0f3b39","20423221","P2021,P2022,P2023","2021,2022,2023","CAMA DE AIRE AEROLUXE FULL SIZE","BESTWAY","2200204232216","20423221                 ","BESTWAY (HONG KONG ) INTERNACIONAL LIMI","DEP-JUG-ENT/BESTWAY (HONG KONG ) INTERNACIONAL LIMI","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74468_0bcb36e2","20424167","P2021","2021","DISFRAZ HAMBURGUESA","ALLBASICS","2200204241676","20424167","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74469_a1d1b584","20424168","P2021","2021","DISFRAZ HOT DOG","ALLBASICS","2200204241683","20424168","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74470_7b2969f8","20424169","P2021","2021","DISFRAZ PAPAS FRITAS","ALLBASICS","2200204241690","20424169","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74471_af113298","20424170","P2021","2021","HW CINTILLO KATRINA FLORAL","ALLBASICS","2200204241706","20424170","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74472_669b4762","20424171","P2021,P2022,P2023","2021,2022,2023","DISFRAZ UNICORNIO ARCOIRIS-BRILLOS","ALLBASICS","2200204241713","JAP20274","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74474_3cb26902","20424173","P2021,P2022","2021,2022","DISFRAZ BEBE TOCINO","ALLBASICS","2200204241737","20424173","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74475_dc9f8b71","20424174","P2021","2021","DISFRAZ BEBE DINO","ALLBASICS","2200204241744","20424174","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74476_c556cf42","20424175","P2021,P2023","2021,2023","DISFRAZ BEBE ARVERJA","ALLBASICS","2200204241751","20424175","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74477_652071d8","20424176","P2021","2021","DISFRAZ BEBE NUBE","ALLBASICS","2200204241768","20424176","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74479_fc75fee7","20424178","P2021","2021","HW PELUCA ADULTO LARGA COLORES","ALLBASICS","2200204241782","20424178","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74480_14377b28","20424179","P2021","2021","HW PELUCA ADULTO ROCKERS","ALLBASICS","2200204241799","20424179","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74481_0cacc064","20424180","P2021,P2023","2021,2023","HW PELUCA ADULTO FRIZ","ALLBASICS","2200204241805","20424180","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74486_666b4ace","20424433","P2021,P2023","2021,2023","FUENTE PARA HORNO BLANCA 1.9L","CASA JOVEN","2200204244332","20424433.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74487_3c89a51b","20424439","P2021","2021","PLATO COMIDA 27 CUAD","CASA JOVEN","2200204244394","20424439.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74488_5c215c2c","20424440","P2021,P2023","2021,2023","PLATO SOPA 23 CUAD","CASA JOVEN","2200204244400","20424440.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74489_0555455f","20424449","P2021","2021","PLATO PAN CUAD","CASA JOVEN","2200204244493","20424449.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74490_5a92bc3e","20424450","P2021","2021","PLATO TAZA CUAD","CASA JOVEN","2200204244509","20424450.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74491_c3ce1632","20424451","P2021","2021","TAZA CUADRADA","CASA JOVEN","2200204244516","20424451.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74492_d32350fe","20424452","P2021","2021","MUG BLANCO 410ML","CASA JOVEN","2200204244523","20424452.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74505_2983f518","20424806","P2021","2021","SET CUBIERTOS 16PZS TUBO BCO","CASA JOVEN","2200204248064","20424806","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74514_83c824a0","20424835","P2021","2021","MOTO ESTILO VESPA","KIDS`N PLAY","2200204248354","CH8820                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74515_19c51286","20424836","P2021,P2023","2021,2023","TRIMOTO LUZ Y MALETERA 1.12M NEGRO/ROJO","KIDS`N PLAY","2200204248361","HL-218                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74516_a9cfe5ef","20424837","P2021","2021","MOTO CHOPPERA CON MALETERA","KIDS`N PLAY","2200204248378","JC-916                   ","SHEN HUA INTERNATIONAL LIMITED","DEP-JUG-ENT/SHEN HUA INTERNATIONAL LIMITED","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74531_2a3f6d62","20425020","P2021,P2023","2021,2023","GRANEL ENSALADERA 22CM RAYAS","CASA JOVEN","2200204250203","20425020-                ","HENAN ZONGHENG IMP &EXP CO ., LTD","MENAJE/HENAN ZONGHENG IMP &EXP CO ., LTD","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74532_85420b9f","20425021","P2021","2021","GRANEL ENSALADERA 22CM ARTESAN","CASA JOVEN","2200204250210","20425021-                ","HENAN ZONGHENG IMP &EXP CO ., LTD","MENAJE/HENAN ZONGHENG IMP &EXP CO ., LTD","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74580_b351a474","20426601","P2021","2021","JARRO DE VIDRIO LIMON TUTTI FRUTTI","CASA JOVEN","2200204266013","20426601.1               ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74596_bff56cc8","20426913","P2021,P2022,P2023","2021,2022,2023","FLORERO DISE?O","CASA JOVEN","2200204269137","623001","REDFIELD GROUP CO. LTD.","DEC-TEX-HOG/REDFIELD GROUP CO. LTD.","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74597_b7f65917","20427059","P2021,P2022,P2023","2021,2022,2023","BOTELLA VIDRIO 600 ML CON FUNDA","CASA JOVEN","2200204270591","20427059","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74604_ea20faf0","20427102","P2021","2021","CONTENEDOR VIDRIO BOROSILICATO RECT 1700ML ROJO","CASA JOVEN","2200204271024","20427102.                ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74605_9bf268d1","20427103","P2021","2021","CONTENEDOR VIDRIO BOROSILICATO RECT 1700ML AZUL","CASA JOVEN","2200204271031","20427103.                ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74606_7cca43ca","20427104","P2021","2021","CONTENEDOR VIDRIO BOROSILICATO RECT 1500ML ROJO","CASA JOVEN","2200204271048","20427104.                ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74607_3e078b6d","20427105","P2021","2021","CONTENEDOR VIDRIO BOROSILICATO RECT 1500ML AZUL","CASA JOVEN","2200204271055","20427105                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74608_2ad5c96c","20427106","P2021,P2023","2021,2023","CONTENEDOR VIDRIO BOROSILICATO RECT 1000ML ROJO","CASA JOVEN","2200204271062","20427106                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74609_7d798253","20427107","P2021,P2022","2021,2022","CONTENEDOR VIDRIO BOROSILICATO RECT 1000ML AZUL","CASA JOVEN","2200204271079","20427107                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74611_cc11fd20","20428540","P2021,P2022,P2023","2021,2022,2023","BICICLETA MB THOMAS ARO 27,5","PROTRAIL","2200204285403","UA650B381SD002","REDFIELD GROUP CO. LTD.","DEP-JUG-ENT/REDFIELD GROUP CO. LTD.","Nicole Martínez","IMPORTADO","True","","","True","","","","Completado"
"__export__.x_productos_74612_6bb0bb83","20430224","P2021","2021","ARROCERA ALUMINIO FUNDIDO 28 CM PARA HORNO RED","STAHLTEK KITCHEN","2200204302247","20430224                 ","IN-HOME INDUSTRIAL CO.,LTD.","MENAJE/IN-HOME INDUSTRIAL CO.,LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74617_3a84c926","20431125","P2021,P2023","2021,2023","SET 3 FUENTES PARA EL HORNO","CASA JOVEN","2200204311256","20431125.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74618_1a9127db","20431852","P2021","2021","CARPA BASICA  2 PERSONAS OUTBACK","OUTBACK","2200204318521","MONTANA 2P               ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74619_55b1a82d","20431853","P2021","2021","CARPA BASICA 4 PERSONAS OUTBACK","OUTBACK","2200204318538","MONTAÑA 4P               ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74620_90353ff6","20431854","P2021,P2022,P2023","2021,2022,2023","CARPA PLAYA","OUTBACK","2200204318545","CARPA.PLAYA              ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74621_1247e1ac","20431855","P2021","2021","SACO DORMIR ENVELOPE","OUTBACK","2200204318552","SE200.VE                 ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74622_081ce138","20431856","P2021","2021","SACO DORMIR PILOT","OUTBACK","2200204318569","SP250.AZ                 ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74623_c0c4b1e8","20431857","P2021,P2022,P2023","2021,2022,2023","COLCHONETA ALUMINIZADA EVA MAT","OUTBACK","2200204318576","EVA ALUM.                ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74624_53f023f3","20431858","P2021,P2022,P2023","2021,2022,2023","SILLA CON APOYA BRAZOS","OUTBACK","2200204318583","ZM2002.                  ","XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","DEP-JUG-ENT/XIAMEN BIG SEVEN IMP.&EXP. CO.,LTD.","Nicole Martínez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74632_e45dadd4","20433306","P2021","2021","BOTELLA AGUA 500 ML DISEÑOS","CASA JOVEN","2200204333067","20433306","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74639_f2fb8a2c","20433315","P2021,P2022","2021,2022","BOTELLA 500 ML DISEÑO","CASA JOVEN","2200204333159","2043315","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74641_9e82dddc","20433673","P2021","2021","BOTELLA 650 ML DEGRADE","CASA JOVEN","2200204336730","20433673.1","REDFIELD GROUP CO. LTD.","MENAJE/REDFIELD GROUP CO. LTD.","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74650_956331d8","20435069","P2021","2021","MESA COMPUTADOR ","CASA JOVEN","2200204350699","892948                   ","PLICOSA INTERNATIONAL (HONG KONG) LTD.","DEC-TEX-HOG/PLICOSA INTERNATIONAL (HONG KONG) LTD.","José Abarca","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74669_9a2c1c7c","20435227","P2021","2021","DELANTAL AZUL","CASA JOVEN","2200204352273","20435227                 ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74670_216f50e0","20435233","P2021","2021","PACK X2 PAÑOS DE COCINA ROSADO","CASA JOVEN","2200204352334","20435233                 ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74671_6b1a51dc","20435234","P2021","2021","PACK X2 PAÑOS DE COCINA ROSADO GRIS","CASA JOVEN","2200204352341","20435234                 ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74672_3953df56","20435235","P2021","2021","PACK X2 PAÑOS DE COCINA ROSADO AZUL","CASA JOVEN","2200204352358","20435235                 ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_74673_23defdee","20435236","P2021","2021","PACK X2 PAÑOS DE COCINA ROSADO VERDE","CASA JOVEN","2200204352365","20435236                 ","SETHMAN EXPORTS","DEC-TEX-HOG/SETHMAN EXPORTS","José Abarca","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74779_1599a2fa","20437263","P2021,P2022,P2023","2021,2022,2023","TERMO 1.8LT ROJO","CASA JOVEN","2200204372639","RS30D028APC              ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74781_fc467c79","20437265","P2021,P2022","2021,2022","TERMO 1.8LT GRIS","CASA JOVEN","2200204372653","RS30D028CP.              ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74783_15ead29b","20437267","P2021","2021","MUG TERMICO 400ML NEGRO","CASA JOVEN","2200204372677","RS50D1076-1C             ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74784_951325f6","20437268","P2021","2021","MUG TERMICO 400ML AZUL","CASA JOVEN","2200204372684","RS50D1076-1D             ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74785_11b67414","20437269","P2021","2021","MUG TERMICO 400ML ROSA","CASA JOVEN","2200204372691","RS50D1076-1E             ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74786_015a2de2","20437270","P2021","2021","MUG TERMICO 400ML GRIS","CASA JOVEN","2200204372707","20437270                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74787_32364c1c","20437271","P2021","2021","MUG TERMICO 400ML MENTA","CASA JOVEN","2200204372714","RS50D1076-1G             ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74788_19982fd2","20437272","P2021","2021","MUG TERMICO 400ML AMARILLO","CASA JOVEN","2200204372721","20437272                 ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74789_f71aef21","20437273","P2021","2021","CONTENEDOR 140ML ROSADO","CASA JOVEN","2200204372738",".RS2C211PDQA.            ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74790_4a8e9ea7","20437274","P2021,P2022","2021,2022","CONTENEDOR 140ML CELESTE","CASA JOVEN","2200204372745",".RS2C211PDQB.            ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74791_aeb77a5c","20437275","P2021","2021","CONTENEDOR 140ML AMARILLO","CASA JOVEN","2200204372752",".RS2C211PDQC.            ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74792_c1f83680","20437276","P2021","2021","SET 3 HERMETICOS RECT 600 ML VERDE","CASA JOVEN","2200204372769","RS57PL620Q3GR            ","RIPPLE SOURCE GROUP LIMITED","MENAJE/RIPPLE SOURCE GROUP LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_74794_0bceff32","20437278","P2021","2021","BATERIA 5PZC CERAMICA COLOR","CASA JOVEN","2200204372783","GF-ST-5CI20              ","GOLDEN FIRE HOMEWARE CO., LIMITED","MENAJE/GOLDEN FIRE HOMEWARE CO., LIMITED","Constanza Urzua","IMPORTADO","True","","","","","","","Completado"
