"id","name","familia_de_partes","producto","descripcion","indice_reciclabilidad","peso_informado","categoria_elemento","tipo_de_parte","es_domiciliario","caracteristicas_reciclable","caracteristicas_retornable","peligrosidad","maetrial","composicion_material","caracteristicas_compostable","caracteristicas_material","producto_por_envase","proporcion_por_envase","tipo_raee","tipo_de_pila","cantidad_pilas","tipo_bateria","name_bateria","tipo_aceite_lubricante","volumen","tipo_neumatico","cantidad_neumatico","material_textil",ratio_textil
"__export__.x_materialidad_18953_65499032","Film","STRETCH FILM","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","450","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1555","0.0220048899755501",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18950_2864850d","Contraetiqueta","ETIQUETA","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","0.37","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.000900813166480012",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18946_cfc0cd1a","Botella de vidrio","BOTELLA DE PRODUCTO NO BEBESTIBLE","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","404","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Vidrio",,"no aplica","color","1","0.983590592588986",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18947_d1de48b8","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","1.84","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.0044797195306033",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18948_0e6a30a0","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","3.18","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de aluminio",,"no aplica","rigido","1","0.00774212397136875",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18949_a7db6574","Etiqueta","ETIQUETA","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","0.65","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.00158250961678921",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18951_7ff0efa0","Cópsula","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","0.7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","(3)PVC",,"no aplica","flexible","1","0.001704241125773",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18952_2beab1d1","Caja","CAJA","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","165","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21264_9ac8ef4c","PALLET","PALLET","400015","ACEITE OLIVA EXTRA VIRGEN CARB.500 ML.","1","20000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1555","0.97799511002445",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15818_230e187f","Estuche","ESTUCHE PRODUCTO ALIMENTARIO","01004061","TURRON DURO 150 GRS..","1","15.5","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.895953757225433",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15819_0809e88d","Envuelta","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","01004061","TURRON DURO 150 GRS..","1","1.8","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","0.104046242774566",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15820_32f4c487","CAJA","CAJA","01004061","TURRON DURO 150 GRS..","1","198.8","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","24","0.975466143277723",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15821_a93ee788","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","01004061","TURRON DURO 150 GRS..","1","5","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","24","0.0245338567222767",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18954_bf234d29","Botella de vidrio","BOTELLA DE PRODUCTO NO BEBESTIBLE","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","242","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Vidrio",,"no aplica","color","1","0.980193608489611",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18955_737b116c","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","1.57","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEAD que contienen sustancias con grasa (2)",,"no aplica","rigido","1","0.00635910729474665",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18956_a69d9f15","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","2.45","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.00992344768925433",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21261_d8395830","PALLET","PALLET","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","20000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1404","0.97799511002445",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18957_ee304e9c","Sleeve","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","1.9","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","6","0.019019019019019",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18959_8f6c6de0","Caja","CAJA","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","96","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","0.960960960960961",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18958_2f5da682","Collar","ETIQUETA","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","0.87","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.00352383652638827",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18960_f6cc8e07","Etiqueta","STICKER","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","2","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","6","0.02002002002002",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18961_0ed009ff","Film","STRETCH FILM","01010342","VINAGRE BALSAMICO MODENA 250 ML..","1","450","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1404","0.0220048899755501",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18962_3ccb1e65","Botella de vidrio","BOTELLA DE PRODUCTO NO BEBESTIBLE","01010343","VINAGRE VINO BLANCO CARBONE.","1","242","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Vidrio",,"no aplica","color","1","0.980193608489611",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18967_a23476cb","Caja","CAJA","01010343","VINAGRE VINO BLANCO CARBONE.","1","96","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","0.970677451971688",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21262_41c391a8","PALLET","PALLET","01010343","VINAGRE VINO BLANCO CARBONE.","1","20000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1404","0.97799511002445",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18969_2256f545","Film","STRETCH FILM","01010343","VINAGRE VINO BLANCO CARBONE.","1","450","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1404","0.0220048899755501",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18964_f8c357e0","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010343","VINAGRE VINO BLANCO CARBONE.","1","2.45","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.00992344768925433",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18966_77c62577","Collar","ETIQUETA","01010343","VINAGRE VINO BLANCO CARBONE.","1","0.87","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.00352383652638827",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18968_b6ac7cdd","Etiqueta","STICKER","01010343","VINAGRE VINO BLANCO CARBONE.","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","6","0.0101112234580384",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18963_590e28ea","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010343","VINAGRE VINO BLANCO CARBONE.","1","1.57","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEAD que NO contienen sustancias con grasa (2)",,"no aplica","rigido","1","0.00635910729474665",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18965_e8e1f8aa","Sleeve","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","01010343","VINAGRE VINO BLANCO CARBONE.","1","1.9","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","6","0.019211324570273",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18975_06d2080b","Caja","CAJA","01010344","VINAGRE VINO TINTO CARBONEL.","1","96","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","0.970677451971688",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18976_124cde69","Etiqueta","STICKER","01010344","VINAGRE VINO TINTO CARBONEL.","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","6","0.0101112234580384",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21263_80324895","PALLET","PALLET","01010344","VINAGRE VINO TINTO CARBONEL.","1","20000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1404","0.97799511002445",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18971_491ffb12","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010344","VINAGRE VINO TINTO CARBONEL.","1","1.57","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEAD que NO contienen sustancias con grasa (2)",,"no aplica","rigido","1","0.00635910729474665",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18972_9b710aa6","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01010344","VINAGRE VINO TINTO CARBONEL.","1","2.45","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.00992344768925433",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18970_9223049a","Botella de vidrio","BOTELLA DE PRODUCTO NO BEBESTIBLE","01010344","VINAGRE VINO TINTO CARBONEL.","1","242","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Vidrio",,"no aplica","color","1","0.980193608489611",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18973_e9afbba3","Sleeve","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","01010344","VINAGRE VINO TINTO CARBONEL.","1","1.9","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","6","0.019211324570273",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18977_19f14e1c","Film","STRETCH FILM","01010344","VINAGRE VINO TINTO CARBONEL.","1","450","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1404","0.0220048899755501",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18974_87899382","Collar","ETIQUETA","01010344","VINAGRE VINO TINTO CARBONEL.","1","0.87","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.00352383652638827",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21259_ae57b1e7","pallet","PALLET","01020022","ACEITE OLIVA 500 CC. CARB","1","20000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1680","0.97799511002445",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18935_d0fd9393","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01020022","ACEITE OLIVA 500 CC. CARB","1","2.4","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.0276497695852535",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18936_7a62f40f","Caja","CAJA","01020022","ACEITE OLIVA 500 CC. CARB","1","225","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","12","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18937_722643a5","Film","STRETCH FILM","01020022","ACEITE OLIVA 500 CC. CARB","1","450","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1680","0.0220048899755501",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18934_9a2b7f59","Tapón","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","01020022","ACEITE OLIVA 500 CC. CARB","1","1.4","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que contienen sustancias con grasa (4)",,"no aplica","rigido","1","0.0161290322580645",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18933_25856e5c","Cuerpo principal","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","01020022","ACEITE OLIVA 500 CC. CARB","1","83","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.956221198156682",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21322_d76c1195","Etiqueta","ETIQUETA","5900199","MANTEQUILLA DE MANI 340 GRS.","1","3","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.051948051948052",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21166_110bdd0d","Envase","BOTELLA DE PRODUCTO NO BEBESTIBLE","5900199","MANTEQUILLA DE MANI 340 GRS.","1","47.75","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","rigido","1","0.826839826839827",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21280_927e06ca","Tapa","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","5900199","MANTEQUILLA DE MANI 340 GRS.","1","7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","rigido","1","0.121212121212121",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21337_1bb3c44b","tray","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","5900199","MANTEQUILLA DE MANI 340 GRS.","1","20","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","12","0.5",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21349_6e1c9c3b","film","STRETCH FILM","5900199","MANTEQUILLA DE MANI 340 GRS.","1","20","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","12","0.5",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15832_8fd7f199","Envueltas","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20060450","BOMBONES CHOCOLATE NEGRO 150 GRS. DE LA VIUDA","1","15.35","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEAD que NO contienen sustancias con grasa (2)",,"no aplica","flexible","1","0.436451521182826",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15834_80dc30e5","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20060450","BOMBONES CHOCOLATE NEGRO 150 GRS. DE LA VIUDA","1","5","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","12","0.0251130085384229",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15831_a39a8b75","Estuche","ESTUCHE PRODUCTO ALIMENTARIO","20060450","BOMBONES CHOCOLATE NEGRO 150 GRS. DE LA VIUDA","1","19.5","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","cartulina","1","0.554449815183395",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15833_03422cee","CAJA","CAJA","20060450","BOMBONES CHOCOLATE NEGRO 150 GRS. DE LA VIUDA","1","194.1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","12","0.974886991461577",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17103_89005144","ventana","CUALQUIER TIPO DE BLISTERS - VENTANAS","20060450","BOMBONES CHOCOLATE NEGRO 150 GRS. DE LA VIUDA","1","0.32","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","(3)PVC",,"no aplica","rigido","1","0.00909866363377879",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15837_127ec481","CAJA","CAJA","20060451","BOMBONES DE CHOCOLATE LECHE 150 GRS.","1","194.1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","12","0.974886991461577",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15838_e7a6aa77","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20060451","BOMBONES DE CHOCOLATE LECHE 150 GRS.","1","5","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","12","0.0251130085384229",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17102_058aafee","ventana","CUALQUIER TIPO DE BLISTERS - VENTANAS","20060451","BOMBONES DE CHOCOLATE LECHE 150 GRS.","1","3.216","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","(3)PVC",,"no aplica","rigido","1","0.114996781806479",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15835_34ad7e1a","Estuche","ESTUCHE PRODUCTO ALIMENTARIO","20060451","BOMBONES DE CHOCOLATE LECHE 150 GRS.","1","19.5","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","cartulina","1","0.697275262819138",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15836_abe56def","Envuelta","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20060451","BOMBONES DE CHOCOLATE LECHE 150 GRS.","1","5.25","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases plásticos (7)",,"no aplica","rigido","1","0.187727955374383",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21167_63697a55","Envase","BOTELLA DE PRODUCTO NO BEBESTIBLE","20069937","MANTEQUILLA DE MANI CROCANTE 340 GRS.","1","47.75","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","rigido","1","0.826839826839827",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21323_f68a8741","Etiqueta","ETIQUETA","20069937","MANTEQUILLA DE MANI CROCANTE 340 GRS.","1","3","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.051948051948052",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21350_6c20446f","film","STRETCH FILM","20069937","MANTEQUILLA DE MANI CROCANTE 340 GRS.","1","20","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","12","0.5",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21338_c1ae90b6","tray","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20069937","MANTEQUILLA DE MANI CROCANTE 340 GRS.","1","20","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","12","0.5",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_21281_6493d51e","Tapa","TAPAS PLASTICAS/METALICAS- BEBESTIBLES - COSMETICA-ALIMENTARIO-","20069937","MANTEQUILLA DE MANI CROCANTE 340 GRS.","1","7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","rigido","1","0.121212121212121",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19506_5501cdd4","CAJA","CAJA","20099192","LECHE TOTTUS ENTERA 1LT","1","182","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19503_fe696e92","ENVASE","CARTON PARA BEBIDAS Y ALIMENTOS","20099192","LECHE TOTTUS ENTERA 1LT","1","28","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón para bebidas y alimentos",,"no aplica","compuesto","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19509_790b3305","ENVASE","CARTON PARA BEBIDAS Y ALIMENTOS","20099199","LECHE TOTTUS SEMIDESCREMADA 1LT","1","28","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón para bebidas y alimentos",,"no aplica","compuesto","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19512_e984c092","CAJA","CAJA","20099199","LECHE TOTTUS SEMIDESCREMADA 1LT","1","182","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19518_9198d8ff","CAJA","CAJA","20099200","LECHE TOTTUS DESCREMADA 1LT","1","182","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","6","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_19515_bb3a2e56","ENVASE","CARTON PARA BEBIDAS Y ALIMENTOS","20099200","LECHE TOTTUS DESCREMADA 1LT","1","28","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón para bebidas y alimentos",,"no aplica","compuesto","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17147_52af5033","Film","STRETCH FILM","20100260","HARINA TOTTUS S/P 1 KG","1","196.5","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","980","0.00779870220070248",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43860_6ee56c0e","PALLET 3","PALLET","20100260","HARINA TOTTUS S/P 1 KG","1","25000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","980","0.992201297799297",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17146_28529062","Film","STRETCH FILM","20100260","HARINA TOTTUS S/P 1 KG","1","44","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","10","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17145_7663b1a1","Saco","BOLSAS","20100260","HARINA TOTTUS S/P 1 KG","1","10","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17149_0dd8bf4a","Film","STRETCH FILM","20100261","HARINA TOTTUS C/P 1 KG","1","44","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","10","1",,,"0",,,,"0",,"0",,0
